la,ld,nf,nd,ns,ent,nrev,rtime,hcmt,self,ndev,age,nuc,app,aexp,rexp,arexp,rrexp,asexp,rsexp,asawr,rsawr
188,102,26,13,1,0.8197631139666604,10.0,8117939.0,24.0,0,227.0,79449.5,1497.0,3.0,13.0,2735.0,13.0,2524.0,12.0,1872.0,0.0023508137432188066,0.3386980108499096
2,2,2,1,1,1.0,2.0,204163.0,7.0,0,2.0,1590291.0,2.0,2.0,416.0,738.0,408.0,726.0,33.0,118.0,0.23129251700680276,0.8095238095238095
15,0,2,2,1,0.9967916319816366,3.0,78389.0,3.0,0,11.0,256641.0,33.0,2.0,48.0,288.0,48.0,286.0,44.0,272.0,0.05653266331658292,0.34296482412060303
56,2,2,2,1,0.9575534837147482,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,10,2,2,1,0.5787946246321198,2.0,114036.0,5.0,0,17.0,1114789.0,34.0,3.0,14.0,236.0,14.0,235.0,12.0,201.0,0.01631116687578419,0.2534504391468005
4,0,1,1,1,0.0,1.0,194953.0,4.0,0,15.0,544715.0,21.0,2.0,22.0,183.0,22.0,165.0,12.0,119.0,0.03170731707317073,0.2926829268292683
53,11,4,4,1,0.8808167195814469,8.0,1396186.0,18.0,0,161.0,1068881.5,774.0,4.0,117.0,1494.0,117.0,1362.0,72.0,1345.0,0.013198336647984091,0.2433556318929669
28,0,2,1,1,0.0,3.0,1813026.0,15.0,0,21.0,20288.0,40.0,5.0,267.0,2488.0,267.0,2253.0,264.0,2275.0,0.04790310918293565,0.41142443962400577
15,7,1,1,1,0.0,2.0,1001843.0,6.0,0,11.0,1133776.0,15.0,2.0,54.0,350.0,50.0,321.0,32.0,232.0,0.08029197080291971,0.5669099756690997
55,61,4,4,1,0.9304195719565436,7.0,815078.0,21.0,0,131.0,191825.75,373.0,4.0,670.0,2095.0,603.0,1620.0,613.0,1970.0,0.11097054039399963,0.35622627869148743
62,47,6,4,1,0.7062445727746438,5.0,1813519.0,11.0,0,49.0,718085.6666666665,107.0,2.0,119.0,1801.0,119.0,1578.0,2.0,1665.0,0.0005421033610408383,0.3010480664980123
1,1,2,2,1,0.0,3.0,124864.0,7.0,0,6.0,85066.5,11.0,2.0,10.0,739.0,9.0,726.0,7.0,119.0,0.054054054054054064,0.8108108108108109
245,47,5,3,1,0.9578359494617996,8.0,3517320.0,16.0,0,23.0,114239.4,55.0,4.0,29.0,2487.0,29.0,2252.0,29.0,2348.0,0.0054200542005420045,0.42439024390243896
0,36,1,1,1,0.0,6.0,647437.0,7.0,0,3.0,7597201.0,3.0,3.0,1036.0,1873.0,801.0,1531.0,833.0,1742.0,0.15065028901734104,0.31484826589595377
6,5,2,2,1,0.94566030460064,1.0,2353345.0,3.0,0,111.0,12225.0,309.0,3.0,45.0,1630.0,45.0,1466.0,45.0,1526.0,0.008307747877912226,0.2757811089037385
0,21,1,1,1,0.0,1.0,105982.0,4.0,0,123.0,35182.0,453.0,4.0,224.0,2124.0,224.0,1862.0,218.0,1326.0,0.03954496208017335,0.2396171903214157
4,3,1,1,1,0.0,9.0,3597705.0,43.0,0,19.0,5301.0,40.0,6.0,30.0,3806.0,30.0,3296.0,30.0,2791.0,0.005596678100740206,0.5040621050731179
1109,593,18,8,1,0.7120398572381228,29.0,11139189.0,76.0,0,5.0,56828.444444444445,12.0,2.0,68.0,616.0,68.0,575.0,27.0,70.0,0.18791946308724836,0.4765100671140939
8,4,1,1,1,0.0,3.0,719867.0,10.0,0,19.0,1163834.0,41.0,2.0,109.0,122.0,91.0,118.0,64.0,85.0,0.15776699029126215,0.2087378640776699
30,24,1,1,1,0.0,4.0,3212914.0,9.0,0,10.0,3603553.0,11.0,3.0,110.0,208.0,92.0,187.0,65.0,134.0,0.15980629539951574,0.3268765133171913
4,4,4,3,1,1.0,6.0,1183524.0,6.0,0,151.0,269238.0,751.0,3.0,1037.0,2399.0,802.0,2034.0,834.0,1579.0,0.15072202166064982,0.2851985559566787
8,0,1,1,1,0.0,2.0,114561.0,4.0,0,1.0,1281117.0,6.0,3.0,7.0,306.0,7.0,304.0,1.0,275.0,0.0025062656641604013,0.3458646616541353
3,15,4,4,1,0.9388201415867106,2.0,523990.0,4.0,0,5.0,13431.0,9.0,3.0,88.0,842.0,88.0,795.0,29.0,130.0,0.2,0.8733333333333333
26,0,3,3,1,0.7876891493830054,5.0,750095.0,7.0,0,4.0,891138.0,11.0,3.0,70.0,1310.0,70.0,1256.0,29.0,129.0,0.1986754966887417,0.8609271523178808
9,4,3,3,1,0.92146324007577,3.0,280564.0,4.0,0,121.0,243156.0,483.0,2.0,685.0,2139.0,678.0,1789.0,666.0,2033.0,0.12037538350478252,0.3670817541959935
3,1,1,1,1,0.0,2.0,17860.0,5.0,0,35.0,37318.0,68.0,3.0,543.0,1918.0,394.0,1693.0,389.0,1671.0,0.07037170696499459,0.30169613857813066
341,0,2,2,1,0.9589072706343921,4.0,280585.0,4.0,0,1.0,167193.5,1.0,2.0,686.0,2141.0,679.0,1791.0,667.0,2035.0,0.12051235792891934,0.3673101208731734
10,1,2,2,1,0.6840384356390417,2.0,102504.0,4.0,0,3.0,2604869.5,3.0,2.0,9.0,677.0,9.0,643.0,2.0,116.0,0.01973684210526316,0.7697368421052632
51,46,4,2,1,0.5981944598092374,11.0,3821102.0,15.0,0,84.0,137247.0,383.0,3.0,188.0,641.0,182.0,631.0,181.0,619.0,0.03282828282828283,0.11183261183261184
164,2,8,7,1,0.79588634747078,8.0,1813764.0,15.0,0,39.0,1118632.125,202.0,4.0,36.0,582.0,36.0,491.0,26.0,438.0,0.02996670366259712,0.4872364039955605
0,0,10,8,1,0.0,2.0,195935.0,8.0,0,10.0,888803.8,10.0,4.0,284.0,876.0,281.0,829.0,32.0,138.0,0.21568627450980396,0.9084967320261438
1,1,1,1,1,0.0,1.0,112522.0,5.0,0,3.0,683247.0,3.0,3.0,11.0,1293.0,11.0,1238.0,3.0,123.0,0.025974025974025976,0.8051948051948052
9,5,4,2,1,0.9211854965885544,2.0,75360.0,4.0,0,11.0,82904.0,38.0,2.0,49.0,838.0,49.0,794.0,45.0,703.0,0.05757196495619525,0.8811013767209012
8,11,3,2,1,0.8580597279744429,1.0,5669.0,2.0,0,39.0,540625.0,97.0,3.0,810.0,840.0,766.0,796.0,679.0,704.0,0.85,0.88125
1,1,1,1,1,0.0,1.0,159897.0,7.0,0,29.0,227849.0,126.0,7.0,10.0,1977.0,10.0,1853.0,10.0,1141.0,0.0019837691614066726,0.20595130748422005
2,1,1,1,1,0.0,1.0,34111.0,3.0,0,1.0,4334519.0,1.0,3.0,95.0,603.0,95.0,562.0,88.0,357.0,0.1111111111111111,0.4469413233458177
6,6,3,3,1,0.8734790278701756,1.0,27717.0,3.0,0,18.0,1228843.333333333,33.0,2.0,96.0,386.0,96.0,372.0,89.0,354.0,0.11221945137157108,0.442643391521197
25,16,4,4,1,0.9464808514287484,5.0,1856160.0,14.0,0,60.0,210575.0,145.0,4.0,673.0,2288.0,606.0,2126.0,616.0,1469.0,0.11125135232600072,0.2650558961413632
0,1,1,1,1,0.0,4.0,647501.0,17.0,0,18.0,397701.0,30.0,2.0,49.0,368.0,49.0,368.0,48.0,363.0,0.008833603749774653,0.06562105642689743
51,1,3,3,1,0.7438024871783615,13.0,2365633.0,30.0,0,65.0,55694.66666666666,179.0,6.0,13.0,1929.0,13.0,1817.0,10.0,1855.0,0.0019826964671953856,0.33453496755587603
32,1384,9,5,1,0.5771267339899758,6.0,1755093.0,19.0,0,55.0,475295.0,170.0,2.0,270.0,704.0,270.0,636.0,267.0,647.0,0.0482969904487295,0.11677779780140565
0,1,1,1,1,0.0,1.0,356832.0,5.0,0,12.0,1180228.0,25.0,5.0,0.0,3281.0,0.0,2950.0,0.0,2345.0,0.00018018018018018016,0.4227027027027027
22,0,2,2,1,0.6840384356390417,5.0,3938005.0,16.0,0,23.0,1615509.5,38.0,8.0,93.0,2762.0,87.0,2463.0,89.0,2574.0,0.016213294901819494,0.4638803819131688
156,63,5,4,1,0.6717636406061495,7.0,1347851.0,19.0,0,9.0,52277.0,9.0,2.0,0.0,591.0,0.0,580.0,0.0,123.0,0.0064516129032258064,0.8
2,2,1,1,1,0.0,1.0,42949.0,4.0,0,1.0,2978520.0,1.0,3.0,15.0,663.0,14.0,644.0,2.0,131.0,0.019230769230769232,0.8461538461538461
131,0,2,2,1,0.9989488917243372,14.0,2181776.0,8.0,0,19.0,10115.0,42.0,1.0,14.0,1186.0,14.0,1078.0,11.0,1140.0,0.0021613832853025943,0.2055115273775216
22,13,1,1,1,0.0,4.0,1694315.0,12.0,0,61.0,21257.0,160.0,2.0,15.0,1598.0,15.0,1437.0,12.0,1507.0,0.002341076895371871,0.271564919863137
149,19,5,5,1,0.7683241597772188,12.0,1234773.0,22.0,0,144.0,129505.8,693.0,4.0,1.0,2718.0,1.0,2099.0,1.0,2434.0,0.00036010082823190496,0.4384227583723441
214,189,45,4,1,0.9768383114176108,4.0,176024.0,7.0,0,15.0,57139.66666666666,27.0,3.0,73.0,851.0,73.0,803.0,32.0,136.0,0.21019108280254775,0.8726114649681529
241,75,4,2,1,0.5443625880987355,5.0,1911516.0,10.0,0,25.0,121967.75,52.0,1.0,271.0,676.0,271.0,608.0,268.0,619.0,0.04842484248424842,0.1116111611161116
102,0,3,3,1,0.672730604815334,10.0,1258462.0,20.0,0,33.0,1234021.333333333,95.0,2.0,249.0,2050.0,248.0,1598.0,242.0,1934.0,0.043736501079913614,0.3482721382289417
131,2,7,4,1,0.7075175790573587,6.0,1260721.0,23.0,0,72.0,465903.85714285716,181.0,4.0,2.0,359.0,1.0,357.0,1.0,334.0,0.0024906600249066,0.4171855541718555
71,1,3,2,1,0.4078707069454101,7.0,1665233.0,11.0,0,46.0,514384.66666666674,148.0,2.0,47.0,143.0,39.0,143.0,45.0,119.0,0.050997782705099776,0.13303769401330376
335,10,7,2,1,0.7115530515732102,9.0,1176988.0,22.0,0,1.0,1281481.2857142857,1.0,4.0,0.0,938.0,0.0,884.0,0.0,140.0,0.006329113924050633,0.8924050632911392
2,2,1,1,1,0.0,1.0,62170.0,2.0,0,1.0,8425.0,2.0,2.0,74.0,1297.0,74.0,1241.0,33.0,128.0,0.2138364779874214,0.8113207547169812
55,29,4,4,1,0.8909242892837862,1.0,41251.0,2.0,0,16.0,294820.0,41.0,2.0,688.0,1175.0,681.0,966.0,669.0,1140.0,0.12056865215044088,0.2053266150800792
1,1,1,1,1,0.0,1.0,4064.0,0.0,1,4.0,680203.0,25.0,1.0,240.0,240.0,186.0,186.0,223.0,223.0,0.4163568773234201,0.4163568773234201
2,0,1,1,1,0.0,1.0,96217.0,4.0,0,12.0,3054389.0,15.0,4.0,37.0,561.0,37.0,529.0,1.0,326.0,0.0024875621890547268,0.40671641791044777
63,31,4,4,1,0.9929173397411258,3.0,277337.0,6.0,0,125.0,3846.0,481.0,3.0,689.0,2649.0,682.0,2195.0,670.0,2503.0,0.120726880172724,0.4505217704210148
5,29,6,4,1,0.8058931362311793,2.0,273544.0,8.0,0,146.0,160172.33333333337,757.0,4.0,690.0,3079.0,683.0,2678.0,671.0,2207.0,0.12088505126821372,0.3971937398812736
8,25,8,6,1,0.9123842469839528,2.0,272098.0,13.0,0,97.0,23984.25,442.0,5.0,691.0,3538.0,684.0,3037.0,672.0,2639.0,0.1210431654676259,0.4748201438848921
55,7,5,4,1,0.7317432270605659,6.0,1613385.0,14.0,0,116.0,134998.8,293.0,6.0,1805.0,2776.0,1353.0,2571.0,1692.0,1887.0,0.30444164718575795,0.3395072828627945
7,6,1,1,1,0.0,3.0,506477.0,4.0,0,6.0,665586.0,16.0,2.0,417.0,777.0,408.0,741.0,34.0,129.0,0.21875,0.8125
0,0,5,3,1,0.0,1.0,4013.0,2.0,0,2.0,1284279.0,2.0,2.0,418.0,597.0,409.0,586.0,35.0,129.0,0.2236024844720497,0.8074534161490683
39,0,1,1,1,0.0,2.0,1277239.0,3.0,0,14.0,449590.0,27.0,3.0,55.0,513.0,54.0,507.0,38.0,497.0,0.007011866235167206,0.0895361380798274
1,1,1,1,1,0.0,1.0,37749.0,3.0,0,3.0,29972.0,3.0,3.0,175.0,777.0,150.0,764.0,17.0,137.0,0.1111111111111111,0.8518518518518519
1,1,1,1,1,0.0,1.0,24420.0,3.0,0,2.0,30466.0,2.0,2.0,176.0,642.0,151.0,623.0,18.0,132.0,0.1165644171779141,0.8159509202453987
6,6,1,1,1,0.0,2.0,88583.0,2.0,0,3.0,461893.0,6.0,2.0,2.0,1013.0,2.0,945.0,2.0,945.0,0.0005392773683264426,0.17005213014560489
61,8,2,2,1,0.5175827525559072,8.0,1303310.0,11.0,0,23.0,500663.0,55.0,4.0,97.0,1544.0,97.0,1417.0,92.0,1473.0,0.016714593817397556,0.2649173256649892
2,2,1,1,1,0.0,4.0,2620929.0,20.0,0,75.0,2774494.0,171.0,11.0,137.0,2941.0,107.0,2704.0,31.0,44.0,0.18604651162790695,0.2616279069767442
33,2,4,4,1,0.6839452157332752,9.0,678002.0,15.0,0,151.0,56715.5,512.0,2.0,679.0,2360.0,611.0,1816.0,622.0,2206.0,0.1119496855345912,0.396585804132974
41,1,2,2,2,0.2761954276479391,1.0,1294384.0,2.0,0,31.0,705960.0,104.0,2.0,285.0,313.0,272.0,259.0,280.0,310.0,0.4636963696369637,0.5132013201320133
10,8,5,3,1,0.8866828800015341,8.0,673321.0,13.0,0,53.0,80951.0,131.0,4.0,680.0,2571.0,612.0,2027.0,623.0,2410.0,0.11210923463887892,0.4331656485806684
167,2,6,6,1,0.6138763173863864,9.0,5283741.0,33.0,0,63.0,122911.5,207.0,1.0,0.0,110.0,0.0,110.0,0.0,108.0,0.0001796299622777079,0.01957966588827016
476,6,5,3,1,0.8004205005424156,40.0,2935582.0,66.0,0,168.0,146693.0,545.0,3.0,3.0,1914.0,3.0,1746.0,3.0,1773.0,0.0007183908045977011,0.31860632183908044
26,3,3,3,1,0.9300678767746696,9.0,5495933.0,22.0,0,9.0,1962115.0,13.0,8.0,457.0,1140.0,370.0,991.0,401.0,935.0,0.07218531154605852,0.1680732627042557
30,1,2,2,2,0.6373874992221911,2.0,1043082.0,3.0,0,35.0,212266.0,83.0,2.0,111.0,342.0,92.0,325.0,98.0,337.0,0.1630971993410214,0.5568369028006589
567,0,3,3,1,0.6701866092801166,10.0,1265962.0,12.0,0,27.0,189691.0,49.0,1.0,3.0,232.0,2.0,230.0,2.0,222.0,0.003726708074534162,0.27701863354037265
1,1,1,1,1,0.0,3.0,1319981.0,3.0,0,36.0,37251.0,81.0,3.0,38.0,2348.0,38.0,1888.0,11.0,2100.0,0.0021543985637342907,0.3771992818671454
6,2,1,1,1,0.0,1.0,1232275.0,3.0,0,55.0,149790.0,212.0,3.0,56.0,516.0,55.0,510.0,39.0,500.0,0.007180039490217195,0.08992999461497038
4,2,1,1,1,0.0,1.0,1256220.0,3.0,0,55.0,614.0,213.0,3.0,57.0,517.0,56.0,511.0,40.0,501.0,0.0073582196697774575,0.09009332376166547
52,9,5,4,1,0.6279110171105747,2.0,8472.0,3.0,0,148.0,3198.0,538.0,4.0,192.0,1893.0,157.0,1699.0,100.0,1581.0,0.018123093486452538,0.2838686524313655
6,6,2,1,1,1.0,2.0,8472.0,3.0,0,8.0,3108046.0,8.0,4.0,193.0,1894.0,158.0,1700.0,19.0,185.0,0.02481389578163772,0.2307692307692308
424,0,4,3,1,0.5364992830086756,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0,3,3,1,0.6855816042743829,30.0,3153546.0,50.0,0,96.0,3214.0,234.0,3.0,4.0,900.0,4.0,748.0,4.0,812.0,0.000897021887334051,0.1458557588805167
12,10,4,4,1,0.8383685150260662,1.0,36549.0,2.0,0,19.0,2418053.25,22.0,2.0,273.0,1421.0,273.0,1204.0,270.0,1377.0,0.04860986547085202,0.2471748878923767
18,4,2,2,1,0.9760206482366148,1.0,1172511.0,7.0,0,7.0,1168343.0,11.0,3.0,2.0,1036.0,2.0,1029.0,2.0,1001.0,0.0005380200860832136,0.1796987087517934
1,0,1,1,1,0.0,2.0,2148556.0,4.0,0,36.0,22713.0,82.0,4.0,39.0,2126.0,39.0,1752.0,12.0,1902.0,0.002331002331002331,0.34122287968441817
113,17,10,7,1,0.9145374887304354,12.0,7263838.0,31.0,0,183.0,821490.5,1001.0,2.0,1.0,2154.0,1.0,1799.0,1.0,2046.0,0.0003585514521333812,0.3669774112585156
31,31,11,8,1,0.8667365922393239,2.0,360324.0,2.0,0,74.0,422240.2727272727,328.0,2.0,940.0,222.0,589.0,222.0,15.0,179.0,0.017718715393133997,0.19933554817275748
35,4,3,3,1,0.8175195311866704,7.0,1830133.0,13.0,0,15.0,268269.0,18.0,2.0,398.0,644.0,357.0,625.0,49.0,133.0,0.3048780487804878,0.8170731707317073
207,0,2,2,1,0.9521807771746562,9.0,813908.0,24.0,0,2.0,383431.5,2.0,5.0,697.0,2178.0,690.0,2000.0,678.0,1353.0,0.12170639899623588,0.24269582362430545
61,0,2,2,1,0.5140912790181235,2.0,338788.0,3.0,0,12.0,108741.0,15.0,2.0,2.0,402.0,2.0,397.0,1.0,381.0,0.0024783147459727386,0.473358116480793
18,13,7,6,1,0.8713457439992645,5.0,714108.0,8.0,0,197.0,25726.571428571428,1021.0,3.0,875.0,1372.0,665.0,1290.0,850.0,1305.0,0.1525089605734767,0.23405017921146956
151,160,2,2,1,0.2357673920152093,4.0,1756558.0,17.0,0,63.0,73527.0,172.0,3.0,682.0,2696.0,614.0,2228.0,625.0,2452.0,0.11216627844472317,0.43952696649346
9,9,4,4,1,0.9182958340544894,3.0,26669.0,9.0,0,10.0,6899.0,22.0,1.0,100.0,568.0,100.0,557.0,0.0,124.0,0.006060606060606061,0.7575757575757576
4,4,1,1,1,0.0,1.0,33748.0,2.0,0,11.0,175760.0,32.0,2.0,50.0,403.0,50.0,398.0,46.0,382.0,0.05816831683168318,0.474009900990099
50,9,2,2,1,0.9747785474909672,2.0,1066847.0,6.0,0,4.0,118053.0,6.0,3.0,1.0,462.0,1.0,457.0,1.0,433.0,0.002472187886279357,0.5364647713226205
0,8,2,2,1,1.0,1.0,8745.0,2.0,0,6.0,6693.0,6.0,2.0,101.0,696.0,101.0,661.0,1.0,133.0,0.012048192771084338,0.8072289156626506
3,3,2,2,1,0.9182958340544896,2.0,1118325.0,6.0,0,15.0,788585.0,25.0,2.0,458.0,355.0,371.0,325.0,0.0,295.0,0.0018484288354898336,0.5471349353049908
72,34,6,5,1,0.7454555942369897,3.0,340517.0,9.0,0,36.0,146315.83333333337,58.0,3.0,98.0,867.0,98.0,821.0,91.0,733.0,0.11358024691358025,0.9061728395061728
22,25,4,4,1,0.9546091610800066,3.0,339055.0,11.0,0,38.0,1228.0,68.0,3.0,99.0,464.0,99.0,458.0,92.0,435.0,0.11467324290998765,0.5376078914919852
34,9,4,3,1,0.971563127571914,5.0,590260.0,5.0,0,50.0,0.0,125.0,2.0,684.0,2365.0,615.0,1817.0,627.0,2211.0,0.11248432742253267,0.3962027583736342
55,25,4,3,1,0.9151505959607084,3.0,264092.0,10.0,0,50.0,83133.0,124.0,3.0,683.0,3253.0,615.0,2957.0,626.0,2365.0,0.11232533142242923,0.423862414905052
3,9,3,2,1,0.9808340377961404,7.0,1635317.0,20.0,0,9.0,554747.0,14.0,2.0,161.0,2157.0,161.0,1697.0,73.0,1922.0,0.01325214899713467,0.3443767908309456
13,1,1,1,1,0.0,1.0,668763.0,4.0,0,7.0,608450.0,18.0,3.0,399.0,894.0,358.0,862.0,50.0,141.0,0.30538922155688625,0.8502994011976048
1,73,42,25,2,0.9316330993331382,1.0,382519.0,6.0,0,291.0,298530.5952380953,2059.0,4.0,459.0,2947.0,371.0,2671.0,411.0,2122.0,0.07134199134199135,0.3676190476190476
3,0,1,1,1,0.0,7.0,662644.0,14.0,0,4.0,104429.0,4.0,3.0,178.0,838.0,153.0,789.0,20.0,144.0,0.125,0.8630952380952381
2,2,1,1,1,0.0,2.0,1250206.0,9.0,0,4.0,137483.0,6.0,7.0,274.0,1335.0,274.0,1287.0,271.0,1207.0,0.04869316147511636,0.21625492302184032
15,9,3,1,1,0.8734790278701756,1.0,413534.0,6.0,0,13.0,40522.0,16.0,5.0,572.0,691.0,560.0,620.0,128.0,96.0,0.7633136094674556,0.5739644970414202
64,24,1,1,1,0.0,1.0,101134.0,3.0,0,3.0,3967616.0,6.0,3.0,26.0,2249.0,26.0,1870.0,22.0,2029.0,0.0041166994809378925,0.3633434759262574
82,69,3,2,1,0.9209963827271832,10.0,302536.0,17.0,0,17.0,197287.3333333333,23.0,2.0,16.0,814.0,13.0,768.0,5.0,682.0,0.007389162561576354,0.8411330049261084
5,0,2,2,1,0.9709505944546686,13.0,3053567.0,33.0,0,37.0,32122.0,69.0,2.0,1037.0,1879.0,985.0,1708.0,266.0,1775.0,0.047780959198282034,0.3178239083750895
9,31,3,3,1,0.8183722074082209,5.0,1141239.0,8.0,1,163.0,37410.0,525.0,1.0,1039.0,1039.0,801.0,801.0,836.0,836.0,0.1497584541062802,0.1497584541062802
1,1,1,1,1,0.0,1.0,9597.0,3.0,0,84.0,39445.0,228.0,3.0,1040.0,1318.0,802.0,1222.0,837.0,1235.0,0.14991055456171734,0.2211091234347048
5,0,1,1,1,0.0,1.0,398016.0,3.0,0,12.0,762014.0,13.0,3.0,15.0,838.0,15.0,792.0,13.0,705.0,0.017220172201722016,0.8683886838868389
60,49,6,5,1,0.8122046281230221,12.0,1135413.0,14.0,0,188.0,240253.66666666663,967.0,2.0,112.0,1661.0,112.0,1418.0,110.0,1442.0,0.019853335718118405,0.25809336433553925
6,6,4,4,1,0.9591479170272448,3.0,255012.0,6.0,0,4.0,3549565.0,7.0,2.0,11.0,838.0,11.0,791.0,10.0,703.0,0.013513513513513514,0.8648648648648649
2,13,1,1,1,0.0,1.0,31964.0,6.0,0,2.0,178360.0,2.0,5.0,51.0,224.0,51.0,215.0,17.0,66.0,0.10588235294117647,0.3941176470588235
4,4,1,1,1,0.0,2.0,2025747.0,9.0,0,36.0,80343.0,83.0,4.0,40.0,2132.0,40.0,1758.0,13.0,1908.0,0.002503576537911302,0.3413805436337625
2,12,1,1,1,0.0,1.0,367579.0,10.0,0,15.0,775798.0,28.0,6.0,23.0,2435.0,23.0,1941.0,4.0,2139.0,0.0008939746111210441,0.3826211335598069
403,30,10,6,1,0.7939893471002931,25.0,2678578.0,55.0,0,225.0,115596.7,1514.0,2.0,20.0,1635.0,20.0,1442.0,19.0,1543.0,0.003575259206292456,0.27601001072577763
0,239,4,4,2,0.540435419701252,3.0,367673.0,7.0,0,10.0,3169526.0,15.0,4.0,139.0,1271.0,109.0,1195.0,4.0,102.0,0.027027027027027032,0.5567567567567567
64,4,2,2,1,0.5225593745369408,1.0,339903.0,2.0,0,7.0,367645.0,9.0,2.0,9.0,480.0,8.0,480.0,6.0,466.0,0.0012511170688114387,0.08346738159070599
56,23,3,3,1,0.4274499635359327,5.0,2321114.0,12.0,0,105.0,24914.0,250.0,4.0,102.0,3809.0,102.0,3242.0,95.0,2774.0,0.017155110793423873,0.4958899213724088
12,16,6,1,1,0.9970768559053748,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,35,2,2,1,0.13605928623877514,7.0,3353779.0,19.0,0,57.0,126904.0,224.0,4.0,457.0,465.0,309.0,448.0,407.0,445.0,0.0728961943898517,0.0796855458281222
28,4,10,10,1,0.9375325556954698,3.0,495303.0,15.0,0,78.0,134610.6,224.0,4.0,687.0,2467.0,619.0,1917.0,630.0,2305.0,0.11271882815291175,0.4119328331546981
70,9,7,4,1,0.7125698385794874,5.0,587361.0,7.0,0,12.0,85563.0,33.0,2.0,99.0,841.0,86.0,791.0,37.0,147.0,0.22093023255813954,0.8604651162790697
5,3,2,2,1,0.8112781244591328,8.0,2279212.0,20.0,0,57.0,21883.0,225.0,3.0,3.0,2105.0,3.0,1620.0,3.0,1864.0,0.0007144132880871584,0.3330951955706376
15,0,1,1,1,0.0,1.0,184627.0,3.0,0,6.0,18529.0,17.0,3.0,104.0,2906.0,104.0,2630.0,97.0,2007.0,0.0175,0.3585714285714286
1112,57,11,6,1,0.6494984057305693,19.0,1980565.0,43.0,0,5.0,1207776.5454545454,6.0,2.0,0.0,239.0,0.0,212.0,0.0,38.0,0.005780346820809247,0.2254335260115607
2,6,1,1,1,0.0,3.0,1167792.0,8.0,0,17.0,342897.0,39.0,3.0,96.0,1038.0,95.0,991.0,84.0,765.0,0.10429447852760736,0.9398773006134971
46,6,4,4,1,0.8531370445938002,3.0,1327425.0,8.0,0,27.0,1105199.0,42.0,3.0,12.0,2783.0,12.0,2311.0,0.0,2456.0,0.00017853954650955183,0.4386716657739689
371,91,12,6,1,0.7717358010717835,6.0,1549753.0,11.0,0,5.0,2630973.583333333,8.0,3.0,1.0,1339.0,1.0,1280.0,0.0,148.0,0.005747126436781609,0.8563218390804598
25,1,3,3,1,0.8725416159876916,3.0,1075321.0,2.0,0,148.0,199762.0,710.0,2.0,238.0,3137.0,236.0,2373.0,6.0,2837.0,0.0012495537308104248,0.5066047840057123
114,2,5,4,1,0.7913332041244914,3.0,736212.0,15.0,0,11.0,1631725.0,13.0,2.0,239.0,831.0,237.0,782.0,228.0,693.0,0.2806372549019608,0.8504901960784313
8,2,2,2,1,1.0,4.0,301270.0,13.0,0,29.0,907368.0,67.0,5.0,273.0,3334.0,273.0,2723.0,238.0,2418.0,0.04265572014991969,0.4317330001784758
6,6,1,1,1,0.0,4.0,113365.0,8.0,0,11.0,2128940.0,15.0,4.0,11.0,2063.0,11.0,1834.0,10.0,1919.0,0.0019628836545324767,0.3426124197002141
23,22,5,4,1,0.9027567654725818,2.0,13926.0,3.0,0,30.0,109740.0,81.0,2.0,233.0,397.0,205.0,383.0,18.0,364.0,0.02325581395348837,0.4467564259485924
151,75,2,2,1,0.9954192904269324,2.0,15047.0,4.0,0,6.0,518613.0,12.0,3.0,11.0,688.0,10.0,662.0,8.0,153.0,0.051428571428571435,0.88
18,0,1,1,1,0.0,3.0,6864076.0,7.0,0,0.0,0.0,0.0,2.0,275.0,1634.0,275.0,1458.0,272.0,1540.0,0.048706512042818915,0.27493309545049066
151,0,3,1,1,0.8437518438959041,4.0,1730575.0,5.0,0,0.0,0.0,0.0,1.0,276.0,1190.0,276.0,1075.0,273.0,1144.0,0.048876204067070994,0.20424545130217625
7,14,4,1,1,0.8615456684129451,2.0,31884.0,3.0,0,7.0,841878.0,16.0,3.0,0.0,1886.0,0.0,1702.0,0.0,1070.0,0.00017834849295523454,0.19101123595505615
1,1,1,1,1,0.0,2.0,31272.0,8.0,0,23.0,5128257.0,42.0,4.0,1.0,1424.0,1.0,1357.0,1.0,630.0,0.00035663338088445085,0.11251783166904422
48,0,1,1,1,0.0,2.0,29562.0,4.0,0,10.0,223452.0,10.0,2.0,32.0,910.0,32.0,778.0,31.0,853.0,0.0057051167766090215,0.15225530397575324
147,300,1,1,1,0.0,8.0,929764.0,14.0,0,44.0,418338.0,81.0,3.0,1.0,921.0,1.0,872.0,1.0,768.0,0.002444987775061125,0.9400977995110024
13,16,4,1,1,0.7270832086770942,2.0,115959.0,4.0,0,8.0,5241115.0,9.0,3.0,2.0,912.0,2.0,863.0,0.0,772.0,0.001221001221001221,0.9438339438339438
155,111,6,4,2,0.7532728231440056,6.0,876232.0,10.0,0,48.0,2243618.0,102.0,1.0,3.0,243.0,3.0,241.0,1.0,232.0,0.0024390243902439024,0.2841463414634146
